Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,480,46,P:System.Windows.Forms.TextBox.Text,,,,,"TextBoxAL.Text = $""{ .AL:X2}"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,480,16,T:System.Windows.Forms.TextBox,,,,,"If Not TextBoxAL.Focused Then TextBoxAL.Text = $""{ .AL:X2}"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,480,16,P:System.Windows.Forms.Control.Focused,,,,,"If Not TextBoxAL.Focused Then TextBoxAL.Text = $""{ .AL:X2}"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,479,46,T:System.Windows.Forms.TextBox,,,,,"TextBoxAH.Text = $""{ .AH:X2}"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,479,46,P:System.Windows.Forms.TextBox.Text,,,,,"TextBoxAH.Text = $""{ .AH:X2}"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,479,16,T:System.Windows.Forms.TextBox,,,,,"If Not TextBoxAH.Focused Then TextBoxAH.Text = $""{ .AH:X2}"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,479,16,P:System.Windows.Forms.Control.Focused,,,,,"If Not TextBoxAH.Focused Then TextBoxAH.Text = $""{ .AH:X2}"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,370,12,T:System.Windows.Forms.TextBox,,,,,TextBoxMem.Text = resAsString
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,370,12,P:System.Windows.Forms.TextBox.Text,,,,,TextBoxMem.Text = resAsString
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,350,8,T:System.Windows.Forms.TextBox,,,,,For i As Integer = 0 To 16 * Math.Floor(TextBoxMem.Height / TextBoxMem.Font.Height) Step 16
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,350,8,T:System.Drawing.Font,,,,,For i As Integer = 0 To 16 * Math.Floor(TextBoxMem.Height / TextBoxMem.Font.Height) Step 16
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,350,8,P:System.Windows.Forms.Control.Font,,,,,For i As Integer = 0 To 16 * Math.Floor(TextBoxMem.Height / TextBoxMem.Font.Height) Step 16
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,350,8,P:System.Drawing.Font.Height,,,,,For i As Integer = 0 To 16 * Math.Floor(TextBoxMem.Height / TextBoxMem.Font.Height) Step 16
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,350,8,T:System.Windows.Forms.TextBox,,,,,For i As Integer = 0 To 16 * Math.Floor(TextBoxMem.Height / TextBoxMem.Font.Height) Step 16
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,350,8,P:System.Windows.Forms.Control.Height,,,,,For i As Integer = 0 To 16 * Math.Floor(TextBoxMem.Height / TextBoxMem.Font.Height) Step 16
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,343,8,T:System.Windows.Forms.TextBox,,,,,"Dim address As Integer = X8086.SegmentOffsetToAbsolute(EvaluateExpression(TextBoxMemSeg.Text).Value, EvaluateExpression(TextBoxMemOff.Text).Value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,343,8,P:System.Windows.Forms.TextBox.Text,,,,,"Dim address As Integer = X8086.SegmentOffsetToAbsolute(EvaluateExpression(TextBoxMemSeg.Text).Value, EvaluateExpression(TextBoxMemOff.Text).Value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,343,8,T:System.Windows.Forms.TextBox,,,,,"Dim address As Integer = X8086.SegmentOffsetToAbsolute(EvaluateExpression(TextBoxMemSeg.Text).Value, EvaluateExpression(TextBoxMemOff.Text).Value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,343,8,P:System.Windows.Forms.TextBox.Text,,,,,"Dim address As Integer = X8086.SegmentOffsetToAbsolute(EvaluateExpression(TextBoxMemSeg.Text).Value, EvaluateExpression(TextBoxMemOff.Text).Value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,333,20,P:System.Windows.Forms.TextBoxBase.BackColor,,,,,tb.BackColor = defaultSegmentBackColor
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,332,16,T:System.Windows.Forms.TextBox,,,,,ElseIf tb.Name <> TextBoxMem.Name Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,332,16,P:System.Windows.Forms.Control.Name,,,,,ElseIf tb.Name <> TextBoxMem.Name Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,332,16,P:System.Windows.Forms.Control.Name,,,,,ElseIf tb.Name <> TextBoxMem.Name Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,331,20,P:System.Windows.Forms.TextBoxBase.BackColor,,,,,tb.BackColor = Color.LightSkyBlue
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,330,16,P:System.Windows.Forms.Control.Name,,,,,If asr = tb.Name.Substring(7) Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,308,12,M:System.Windows.Forms.Control.Invoke(System.Delegate),,,,,Me.Invoke(Sub()                            GenCodeAhead()                            UpdateFlagsAndRegisters()                              If Now.Second Mod 2 = 0 Then                                UpdateMemory()                                SetSegmentTextBoxesState()                                UpdateStack()                            End If                        End Sub)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,296,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxOF.DataBindings.Add(""Checked"", mEmulator.Flags, ""OF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,296,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxOF.DataBindings.Add(""Checked"", mEmulator.Flags, ""OF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,296,12,F:System.Windows.Forms.DataSourceUpdateMode.OnPropertyChanged,,,,,"CheckBoxOF.DataBindings.Add(""Checked"", mEmulator.Flags, ""OF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,296,12,T:System.Windows.Forms.CheckBox,,,,,"CheckBoxOF.DataBindings.Add(""Checked"", mEmulator.Flags, ""OF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,296,12,T:System.Windows.Forms.ControlBindingsCollection,,,,,"CheckBoxOF.DataBindings.Add(""Checked"", mEmulator.Flags, ""OF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,296,12,P:System.Windows.Forms.Control.DataBindings,,,,,"CheckBoxOF.DataBindings.Add(""Checked"", mEmulator.Flags, ""OF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,296,12,T:System.Windows.Forms.Binding,,,,,"CheckBoxOF.DataBindings.Add(""Checked"", mEmulator.Flags, ""OF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,296,12,"M:System.Windows.Forms.ControlBindingsCollection.Add(System.String,System.Object,System.String,System.Boolean,System.Windows.Forms.DataSourceUpdateMode)",,,,,"CheckBoxOF.DataBindings.Add(""Checked"", mEmulator.Flags, ""OF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,295,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxDF.DataBindings.Add(""Checked"", mEmulator.Flags, ""DF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,295,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxDF.DataBindings.Add(""Checked"", mEmulator.Flags, ""DF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,295,12,F:System.Windows.Forms.DataSourceUpdateMode.OnPropertyChanged,,,,,"CheckBoxDF.DataBindings.Add(""Checked"", mEmulator.Flags, ""DF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,295,12,T:System.Windows.Forms.CheckBox,,,,,"CheckBoxDF.DataBindings.Add(""Checked"", mEmulator.Flags, ""DF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,295,12,T:System.Windows.Forms.ControlBindingsCollection,,,,,"CheckBoxDF.DataBindings.Add(""Checked"", mEmulator.Flags, ""DF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,295,12,P:System.Windows.Forms.Control.DataBindings,,,,,"CheckBoxDF.DataBindings.Add(""Checked"", mEmulator.Flags, ""DF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,295,12,T:System.Windows.Forms.Binding,,,,,"CheckBoxDF.DataBindings.Add(""Checked"", mEmulator.Flags, ""DF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,295,12,"M:System.Windows.Forms.ControlBindingsCollection.Add(System.String,System.Object,System.String,System.Boolean,System.Windows.Forms.DataSourceUpdateMode)",,,,,"CheckBoxDF.DataBindings.Add(""Checked"", mEmulator.Flags, ""DF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,294,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxIF.DataBindings.Add(""Checked"", mEmulator.Flags, ""IF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,294,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxIF.DataBindings.Add(""Checked"", mEmulator.Flags, ""IF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,294,12,F:System.Windows.Forms.DataSourceUpdateMode.OnPropertyChanged,,,,,"CheckBoxIF.DataBindings.Add(""Checked"", mEmulator.Flags, ""IF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,294,12,T:System.Windows.Forms.CheckBox,,,,,"CheckBoxIF.DataBindings.Add(""Checked"", mEmulator.Flags, ""IF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,294,12,T:System.Windows.Forms.ControlBindingsCollection,,,,,"CheckBoxIF.DataBindings.Add(""Checked"", mEmulator.Flags, ""IF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,294,12,P:System.Windows.Forms.Control.DataBindings,,,,,"CheckBoxIF.DataBindings.Add(""Checked"", mEmulator.Flags, ""IF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,294,12,T:System.Windows.Forms.Binding,,,,,"CheckBoxIF.DataBindings.Add(""Checked"", mEmulator.Flags, ""IF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,294,12,"M:System.Windows.Forms.ControlBindingsCollection.Add(System.String,System.Object,System.String,System.Boolean,System.Windows.Forms.DataSourceUpdateMode)",,,,,"CheckBoxIF.DataBindings.Add(""Checked"", mEmulator.Flags, ""IF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,293,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxTF.DataBindings.Add(""Checked"", mEmulator.Flags, ""TF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,293,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxTF.DataBindings.Add(""Checked"", mEmulator.Flags, ""TF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,293,12,F:System.Windows.Forms.DataSourceUpdateMode.OnPropertyChanged,,,,,"CheckBoxTF.DataBindings.Add(""Checked"", mEmulator.Flags, ""TF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,293,12,T:System.Windows.Forms.CheckBox,,,,,"CheckBoxTF.DataBindings.Add(""Checked"", mEmulator.Flags, ""TF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,293,12,T:System.Windows.Forms.ControlBindingsCollection,,,,,"CheckBoxTF.DataBindings.Add(""Checked"", mEmulator.Flags, ""TF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,293,12,P:System.Windows.Forms.Control.DataBindings,,,,,"CheckBoxTF.DataBindings.Add(""Checked"", mEmulator.Flags, ""TF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,293,12,T:System.Windows.Forms.Binding,,,,,"CheckBoxTF.DataBindings.Add(""Checked"", mEmulator.Flags, ""TF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,293,12,"M:System.Windows.Forms.ControlBindingsCollection.Add(System.String,System.Object,System.String,System.Boolean,System.Windows.Forms.DataSourceUpdateMode)",,,,,"CheckBoxTF.DataBindings.Add(""Checked"", mEmulator.Flags, ""TF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,292,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxSF.DataBindings.Add(""Checked"", mEmulator.Flags, ""SF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,292,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxSF.DataBindings.Add(""Checked"", mEmulator.Flags, ""SF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,292,12,F:System.Windows.Forms.DataSourceUpdateMode.OnPropertyChanged,,,,,"CheckBoxSF.DataBindings.Add(""Checked"", mEmulator.Flags, ""SF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,292,12,T:System.Windows.Forms.CheckBox,,,,,"CheckBoxSF.DataBindings.Add(""Checked"", mEmulator.Flags, ""SF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,292,12,T:System.Windows.Forms.ControlBindingsCollection,,,,,"CheckBoxSF.DataBindings.Add(""Checked"", mEmulator.Flags, ""SF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,292,12,P:System.Windows.Forms.Control.DataBindings,,,,,"CheckBoxSF.DataBindings.Add(""Checked"", mEmulator.Flags, ""SF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,292,12,T:System.Windows.Forms.Binding,,,,,"CheckBoxSF.DataBindings.Add(""Checked"", mEmulator.Flags, ""SF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,292,12,"M:System.Windows.Forms.ControlBindingsCollection.Add(System.String,System.Object,System.String,System.Boolean,System.Windows.Forms.DataSourceUpdateMode)",,,,,"CheckBoxSF.DataBindings.Add(""Checked"", mEmulator.Flags, ""SF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,291,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxZF.DataBindings.Add(""Checked"", mEmulator.Flags, ""ZF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,291,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxZF.DataBindings.Add(""Checked"", mEmulator.Flags, ""ZF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,291,12,F:System.Windows.Forms.DataSourceUpdateMode.OnPropertyChanged,,,,,"CheckBoxZF.DataBindings.Add(""Checked"", mEmulator.Flags, ""ZF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,291,12,T:System.Windows.Forms.CheckBox,,,,,"CheckBoxZF.DataBindings.Add(""Checked"", mEmulator.Flags, ""ZF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,291,12,T:System.Windows.Forms.ControlBindingsCollection,,,,,"CheckBoxZF.DataBindings.Add(""Checked"", mEmulator.Flags, ""ZF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,291,12,P:System.Windows.Forms.Control.DataBindings,,,,,"CheckBoxZF.DataBindings.Add(""Checked"", mEmulator.Flags, ""ZF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,291,12,T:System.Windows.Forms.Binding,,,,,"CheckBoxZF.DataBindings.Add(""Checked"", mEmulator.Flags, ""ZF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,291,12,"M:System.Windows.Forms.ControlBindingsCollection.Add(System.String,System.Object,System.String,System.Boolean,System.Windows.Forms.DataSourceUpdateMode)",,,,,"CheckBoxZF.DataBindings.Add(""Checked"", mEmulator.Flags, ""ZF"", False, DataSourceUpdateMode.OnPropertyChanged)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\Tools\FormDebugger.vb,290,12,T:System.Windows.Forms.DataSourceUpdateMode,,,,,"CheckBoxAF.DataBindings.Add(""Checked"", mEmulator.Flags, ""AF"", False, DataSourceUpdateMode.OnPropertyChanged)"
